2024-05-12 16:28:32,586 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_created():271] file/dir created: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/output.log
2024-05-12 16:28:33,151 INFO    wandb-upload_0:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpo8d3fyki
2024-05-12 16:28:34,586 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/output.log
2024-05-12 16:28:34,688 INFO    wandb-upload_8:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpzjj0lii1
2024-05-12 16:28:34,752 INFO    wandb-upload_7:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmp_z72np52
2024-05-12 16:28:34,764 INFO    wandb-upload_6:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpw7yml7hg
2024-05-12 16:28:34,782 INFO    wandb-upload_4:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmprxbxspyq
2024-05-12 16:28:34,787 INFO    wandb-upload_2:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpkdyv_iox
2024-05-12 16:28:34,792 INFO    wandb-upload_1:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmp15mrrtwq
2024-05-12 16:28:34,793 INFO    wandb-upload_3:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpakw_zjat
2024-05-12 16:28:34,802 INFO    wandb-upload_5:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmp01tzjzai
2024-05-12 16:28:35,405 INFO    SenderThread:1683154 [sender.py:send_request_log_artifact():1455] logged artifact checkpoint_PPO_CardGameEnv_2b391_00000 - {'id': 'QXJ0aWZhY3Q6ODMzNTUyNzE3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3Mzg2MTg4Mw==', 'latestArtifact': None}}
2024-05-12 16:28:35,411 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:35,587 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/config.yaml
2024-05-12 16:28:40,556 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:43,981 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:28:43,982 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
2024-05-12 16:28:46,035 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:28:46,052 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:28:46,054 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:28:46,054 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:46,055 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:28:46,057 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:28:46,591 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
2024-05-12 16:28:51,058 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:56,060 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:28:58,743 DEBUG   SenderThread:1683154 [sender.py:send():378] send: stats
2024-05-12 16:28:58,981 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:28:58,982 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
2024-05-12 16:28:59,379 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:28:59,381 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:28:59,386 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:28:59,387 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:28:59,388 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:28:59,596 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
2024-05-12 16:29:01,390 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:29:06,395 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:29:06,599 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/config.yaml
2024-05-12 16:29:11,535 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:29:13,059 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:29:13,064 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:29:13,083 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:29:13,084 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:29:13,086 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:29:13,602 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
2024-05-12 16:29:13,981 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:29:13,982 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
2024-05-12 16:29:17,132 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:29:22,133 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:29:26,637 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:29:26,640 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:29:26,643 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:29:26,644 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:29:26,644 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:29:27,608 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
2024-05-12 16:29:27,645 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:29:28,745 DEBUG   SenderThread:1683154 [sender.py:send():378] send: stats
2024-05-12 16:29:28,981 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:29:28,982 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
2024-05-12 16:29:33,162 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:29:38,168 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:29:38,613 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/config.yaml
2024-05-12 16:29:40,203 DEBUG   SenderThread:1683154 [sender.py:send():378] send: config
2024-05-12 16:29:40,206 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 16:29:40,212 DEBUG   SenderThread:1683154 [sender.py:send():378] send: history
2024-05-12 16:29:40,214 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: summary_record
2024-05-12 16:29:40,216 INFO    SenderThread:1683154 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 16:29:40,434 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-12 16:29:40,435 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: log_artifact
2024-05-12 16:29:40,614 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/output.log
2024-05-12 16:29:40,614 INFO    Thread-12 :1683154 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/healthcare/ray_results/PPO_2024-05-12_16-27-16/PPO_CardGameEnv_2b391_00000_0_2024-05-12_16-27-16/wandb/run-20240512_162728-2b391_00000/files/wandb-summary.json
2024-05-12 16:29:40,866 INFO    wandb-upload_8:1683154 [upload_job.py:push():85] Skipped uploading /home/healthcare/.local/share/wandb/artifacts/staging/tmp7bjmlddl
2024-05-12 16:29:40,866 INFO    wandb-upload_3:1683154 [upload_job.py:push():85] Skipped uploading /home/healthcare/.local/share/wandb/artifacts/staging/tmpipq_ysf1
2024-05-12 16:29:41,091 INFO    wandb-upload_4:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpalql29hq
2024-05-12 16:29:41,108 INFO    wandb-upload_6:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmppe78idku
2024-05-12 16:29:41,129 INFO    wandb-upload_1:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpk773d1z_
2024-05-12 16:29:41,134 INFO    wandb-upload_0:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpex9yr3nn
2024-05-12 16:29:41,138 INFO    wandb-upload_7:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpslqr9gw4
2024-05-12 16:29:41,140 INFO    wandb-upload_2:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmpynj8rxbi
2024-05-12 16:29:41,151 INFO    wandb-upload_5:1683154 [upload_job.py:push():88] Uploaded file /home/healthcare/.local/share/wandb/artifacts/staging/tmphurivbx9
2024-05-12 16:29:41,758 INFO    SenderThread:1683154 [sender.py:send_request_log_artifact():1455] logged artifact checkpoint_PPO_CardGameEnv_2b391_00000 - {'id': 'QXJ0aWZhY3Q6ODMzNTUzNTU1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3Mzg2MTg4Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODMzNTUyNzE3', 'versionIndex': 0}}}
2024-05-12 16:29:43,758 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 16:29:43,981 DEBUG   HandlerThread:1683154 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 16:29:43,982 DEBUG   SenderThread:1683154 [sender.py:send_request():405] send_request: stop_status
